1.jpg,behoud-van-land-en-natuurlijke-bron.jpg
2.jpg,optimaliseer-de-productie.jpg
3.jpg,retrieve-hergebruik-repareer.jpg
4.jpg,kennisinstituten.jpg
5.jpg,certificering.jpg
6.jpg,behoud-van-grondstoffen.jpg
7.jpg,optimaliseer-distributie.jpg
8.jpg,deel.jpg
9.jpg,databanken.jpg
10.jpg,wet-en-regelgeving.jpg
11.jpg,ontwerpen-voor-de-nieuwe-economie.jpg
12.jpg,reduceer-verspilling-consumptie.jpg
13.jpg,recycle.jpg
14.jpg,financiering.jpg
15.jpg,sociale-ondernemingen.jpg
